contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiry,spot,dividendYield
SPY250417P00513000,2025-04-04 20:06:56+00:00,513.0,20.02,20.52,20.75,15.620001,355.00003,1554.0,2451,0.4510552941894531,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00514000,2025-04-04 19:59:00+00:00,514.0,20.49,20.99,21.23,15.74,331.3684,1315.0,8721,0.44788149780273434,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00515000,2025-04-04 20:14:53+00:00,515.0,21.69,21.48,21.72,16.78,341.75156,44360.0,48327,0.44470770141601557,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00516000,2025-04-04 20:06:56+00:00,516.0,21.49,21.98,22.23,16.689999,347.70828,1477.0,2539,0.4417780432128906,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00517000,2025-04-04 20:13:47+00:00,517.0,23.48,22.48,22.74,18.26,349.80844,1365.0,7439,0.43860424682617194,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00518000,2025-04-04 19:59:36+00:00,518.0,22.46,23.0,23.27,17.099998,319.02982,2351.0,2594,0.43567458862304687,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00519000,2025-04-04 19:44:37+00:00,519.0,18.81,23.53,23.8,13.219999,236.49373,953.0,1648,0.43243975769042964,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00520000,2025-04-04 20:13:29+00:00,520.0,24.87,24.07,24.35,18.87,314.50003,68979.0,60731,0.4294490649414063,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00521000,2025-04-04 20:14:32+00:00,521.0,25.0,24.59,24.91,18.98,315.28238,1142.0,3472,0.4264583721923829,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00522000,2025-04-04 19:59:48+00:00,522.0,24.69,25.19,25.48,18.44,295.04,2015.0,3289,0.4234676794433594,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00523000,2025-04-04 20:00:47+00:00,523.0,24.82,25.76,26.06,18.189999,274.35895,1346.0,10550,0.42035491760253907,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00524000,2025-04-04 20:00:31+00:00,524.0,25.2,26.35,26.65,18.630001,283.56165,495.0,5295,0.4173031903076171,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00525000,2025-04-04 20:13:34+00:00,525.0,28.0,26.95,27.26,20.79,288.34955,102093.0,119038,0.41449560119628903,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00526000,2025-04-04 20:00:47+00:00,526.0,26.61,27.56,27.87,19.34,266.02475,521.0,6100,0.41132180480957037,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00527000,2025-04-04 20:00:14+00:00,527.0,27.39,28.19,28.5,19.759998,258.9777,5157.0,19306,0.4083921466064453,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00528000,2025-04-04 19:39:10+00:00,528.0,27.88,28.82,29.14,19.93,250.69185,527.0,5742,0.40546248840332033,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00529000,2025-04-04 19:55:50+00:00,529.0,28.75,29.47,29.79,20.58,251.89719,348.0,19125,0.4024717956542969,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00530000,2025-04-04 20:06:56+00:00,530.0,29.7,30.2,30.45,20.970001,240.20622,15096.0,119502,0.3994811029052735,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00531000,2025-04-04 20:13:27+00:00,531.0,31.8,30.76,31.13,22.88,256.50223,493.0,10242,0.3967345483398438,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00532000,2025-04-04 19:24:52+00:00,532.0,31.0,31.44,31.81,21.689999,232.97527,633.0,26314,0.39362178649902346,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00533000,2025-04-04 19:53:04+00:00,533.0,30.64,32.17,32.55,20.939999,215.87627,1627.0,48835,0.3922179919433594,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00534000,2025-04-04 20:14:21+00:00,534.0,33.76,32.88,33.22,23.839998,240.32257,230.0,7128,0.38794557373046873,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00535000,2025-04-04 20:10:33+00:00,535.0,33.97,33.6,33.95,23.61,227.89577,12001.0,71931,0.38544315734863277,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00536000,2025-04-04 20:03:50+00:00,536.0,35.0,34.33,34.68,24.27,226.18828,514.0,15125,0.3825134991455078,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00537000,2025-04-04 20:00:33+00:00,537.0,34.2,35.07,35.43,22.89,202.38727,1452.0,6698,0.37995004821777345,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00538000,2025-04-04 20:07:26+00:00,538.0,35.4,35.83,36.19,23.84,206.22838,503.0,7665,0.377386597290039,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00539000,2025-04-04 20:00:52+00:00,539.0,36.0,36.6,36.96,23.98,199.501,1324.0,20126,0.37476211181640623,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00540000,2025-04-04 20:13:51+00:00,540.0,38.87,37.37,37.74,26.369999,210.95998,75630.0,124613,0.37219866088867193,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00541000,2025-04-04 20:12:29+00:00,541.0,38.4,38.12,38.53,25.57,199.299,629.0,3815,0.3695131408691406,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00542000,2025-04-04 19:45:12+00:00,542.0,32.44,38.92,39.34,18.929998,140.11842,787.0,27319,0.36743796630859377,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00543000,2025-04-04 20:13:34+00:00,543.0,41.16,39.73,40.15,27.349998,198.04488,3691.0,8226,0.364813480834961,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00544000,2025-04-04 19:55:35+00:00,544.0,40.32,40.55,40.98,25.97,180.9756,2164.0,23312,0.36273830627441406,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00545000,2025-04-04 20:07:48+00:00,545.0,41.16,41.39,41.82,26.42,179.24017,8943.0,51843,0.36072416625976556,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00546000,2025-04-04 20:06:20+00:00,546.0,42.21,42.23,42.66,26.849998,174.80467,1453.0,7745,0.3582827844238281,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00547000,2025-04-04 19:52:51+00:00,547.0,41.24,43.09,43.56,25.440002,161.01268,1035.0,27938,0.3587710607910156,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00548000,2025-04-04 20:03:50+00:00,548.0,45.0,43.95,44.38,28.5,172.72728,1376.0,10007,0.35425450439453116,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00549000,2025-04-04 20:14:31+00:00,549.0,44.88,44.83,45.25,27.720001,161.53847,499.0,6363,0.35217932983398437,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00550000,2025-04-04 20:14:47+00:00,550.0,45.98,45.76,46.14,28.31,160.21506,18463.0,114075,0.3508365698242187,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00551000,2025-04-04 20:14:11+00:00,551.0,47.73,46.65,47.03,29.29,158.839,635.0,9274,0.3491276025390625,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00552000,2025-04-04 19:58:42+00:00,552.0,46.94,47.5,47.91,27.939999,147.05263,304.0,6851,0.3461979443359374,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00553000,2025-04-04 20:03:50+00:00,553.0,49.42,48.45,48.83,30.199999,157.12799,149.0,13590,0.34570966796874997,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00554000,2025-04-04 20:03:50+00:00,554.0,50.32,49.32,49.74,30.57,154.785,143.0,7438,0.34400070068359373,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00555000,2025-04-04 20:12:54+00:00,555.0,51.05,50.28,50.66,30.05,143.09523,3702.0,28308,0.34278000976562495,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00556000,2025-04-04 20:13:22+00:00,556.0,52.53,51.16,51.63,31.749998,152.79114,332.0,3763,0.3452213916015625,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00557000,2025-04-04 19:42:56+00:00,557.0,52.0,52.14,52.51,29.51,131.21388,159.0,3416,0.3397282824707031,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00558000,2025-04-04 19:46:41+00:00,558.0,52.87,53.04,53.45,29.699999,128.183,1050.0,11686,0.33887379882812496,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00559000,2025-04-04 20:02:38+00:00,559.0,53.72,54.02,54.39,30.260002,128.98552,139.0,7534,0.33765310791015624,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00560000,2025-04-04 20:09:29+00:00,560.0,55.17,54.93,55.34,30.71,125.551926,24190.0,93607,0.3371648315429688,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00561000,2025-04-04 20:12:48+00:00,561.0,56.36,55.19,56.29,31.34,125.26,316.0,11458,0.3364324169921875,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00562000,2025-04-04 19:53:20+00:00,562.0,55.04,56.15,57.31,29.060001,111.85528,2830.0,6118,0.34326828613281246,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00563000,2025-04-04 20:12:48+00:00,563.0,58.28,57.11,58.34,31.449999,117.21953,107.0,5310,0.35108070800781244,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00564000,2025-04-04 20:06:47+00:00,564.0,58.52,58.02,59.34,30.92,112.02898,89.0,3323,0.3557193334960937,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00565000,2025-04-04 20:09:07+00:00,565.0,60.27,59.26,60.34,31.960001,112.892975,19793.0,37459,0.3601138208007812,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00566000,2025-04-04 20:06:17+00:00,566.0,60.55,59.95,61.58,32.239998,113.88202,130.0,4020,0.38941040283203127,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00567000,2025-04-04 20:12:19+00:00,567.0,62.23,60.99,62.58,32.14,106.8129,121.0,2367,0.3940490283203125,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00568000,2025-04-04 20:04:13+00:00,568.0,63.95,61.97,63.53,33.18,107.8323,168.0,8559,0.3939269592285156,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00569000,2025-04-04 20:11:49+00:00,569.0,64.37,62.95,64.57,32.820004,104.025375,1892.0,3707,0.4024717956542969,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00570000,2025-04-04 20:11:48+00:00,570.0,65.24,63.91,65.24,32.589996,99.816216,3507.0,32818,0.37036762451171873,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00571000,2025-04-04 19:45:36+00:00,571.0,58.21,64.9,66.48,24.36,71.964554,75.0,6841,0.40259386474609377,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00572000,2025-04-04 19:54:05+00:00,572.0,65.63,65.84,67.46,31.079998,89.95658,67.0,4007,0.4050352465820312,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00573000,2025-04-04 19:56:03+00:00,573.0,67.0,66.74,68.41,31.29,87.62252,84.0,3690,0.40405869384765625,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00574000,2025-04-04 20:02:47+00:00,574.0,68.58,67.87,69.48,32.35,89.2906,70.0,1602,0.4162656030273437,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00575000,2025-04-04 19:56:20+00:00,575.0,68.8,68.73,70.34,31.550003,84.698,2537.0,25385,0.40479110839843746,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00576000,2025-04-04 17:41:33+00:00,576.0,62.25,69.87,71.79,24.82,66.31045,58.0,3457,0.4556939196777344,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00577000,2025-04-04 18:53:32+00:00,577.0,68.23,70.89,72.49,31.900002,87.80622,15.0,1018,0.43066975585937506,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00578000,2025-04-04 17:52:22+00:00,578.0,64.34,71.9,73.49,24.059998,59.731873,167.0,186,0.4351863122558594,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00579000,2025-04-04 15:16:12+00:00,579.0,57.29,72.89,74.49,16.030003,38.851196,56.0,79,0.43970286865234376,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00580000,2025-04-04 20:10:48+00:00,580.0,75.3,73.72,75.45,32.300003,75.11629,1473.0,4225,0.43945873046875,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00581000,2025-04-04 17:24:31+00:00,581.0,70.48,74.72,76.45,32.410004,85.13266,13.0,60,0.44385321777343745,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00582000,2025-04-04 17:21:09+00:00,582.0,71.65,75.72,77.45,31.380001,77.92401,23.0,34,0.44824770507812495,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00583000,2025-04-04 19:21:02+00:00,583.0,74.03,76.77,78.45,29.55,66.43436,13.0,26,0.45264219238281256,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00584000,2025-04-04 13:34:56+00:00,584.0,72.15,77.89,79.45,29.850002,70.56738,14.0,10,0.45703667968750006,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00585000,2025-04-04 20:06:07+00:00,585.0,79.37,78.77,80.45,32.160004,68.12117,35304.0,27770,0.4611870288085938,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00586000,2025-04-04 19:49:34+00:00,586.0,75.94,79.78,81.45,29.140003,62.26497,82.0,54,0.4655815161132813,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00587000,2025-04-04 19:13:44+00:00,587.0,77.45,80.77,82.45,29.649998,62.029285,32.0,24,0.46973186523437505,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00588000,2025-04-04 19:33:51+00:00,588.0,75.78,81.79,83.45,26.98,55.286884,11.0,8,0.47412635253906255,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00589000,2025-04-04 19:13:44+00:00,589.0,79.44,82.89,84.44,29.630001,59.48605,15.0,30,0.4770560107421875,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00590000,2025-04-04 20:06:07+00:00,590.0,84.37,83.89,85.39,32.04,61.226826,37306.0,27247,0.47510290527343746,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00591000,2025-04-04 14:40:00+00:00,591.0,74.99,84.46,87.55,26.089996,53.353775,1.0,44,0.5883830224609375,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00592000,2025-04-03 17:12:37+00:00,592.0,69.27,85.46,88.55,20.669998,42.53086,1.0,6,0.5931437170410157,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00593000,2025-04-03 19:58:07+00:00,593.0,80.33,86.46,88.68,25.120003,45.49901,1.0,5,0.5214891601562499,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00594000,2025-04-03 19:58:07+00:00,594.0,56.23,87.9,90.55,0.0,0.0,11.0,1,0.6025430371093752,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00595000,2025-04-04 20:03:14+00:00,595.0,90.07,88.9,90.46,33.87,60.2669,2549.0,1608,0.5048877636718749,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00596000,2025-04-04 14:38:44+00:00,596.0,79.98,89.9,92.55,20.950005,35.490437,5.0,7,0.6120644262695314,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00597000,2025-04-03 19:04:20+00:00,597.0,55.0,90.9,93.55,0.0,0.0,12.0,1,0.6167030517578126,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00598000,2025-04-03 18:55:11+00:00,598.0,56.11,91.9,94.55,0.0,0.0,11.0,7,0.6213416772460938,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00599000,2025-04-04 19:02:23+00:00,599.0,91.85,92.89,95.55,34.739998,60.82997,9.0,17,0.6259803027343751,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00600000,2025-04-04 20:03:14+00:00,600.0,95.07,93.89,95.44,32.07,50.904762,3422.0,3089,0.5229539892578124,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00601000,2025-03-26 19:27:29+00:00,601.0,32.87,94.46,97.55,0.0,0.0,2.0,0,0.6352575537109376,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00602000,2025-04-01 17:13:12+00:00,602.0,41.75,95.46,98.55,0.0,0.0,1.0,0,0.6398961791992188,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00603000,2025-04-03 19:58:07+00:00,603.0,65.01,96.89,98.68,0.0,0.0,3.0,2,0.5642133422851563,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00604000,2025-04-03 19:58:07+00:00,604.0,66.24,97.46,100.55,0.0,0.0,2.0,0,0.6489292919921875,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00605000,2025-04-04 19:49:34+00:00,605.0,94.94,98.89,100.47,27.68,41.153732,93.0,50,0.5471236694335939,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00606000,2025-04-03 19:58:07+00:00,606.0,68.22,99.89,101.68,0.0,0.0,1.0,1,0.5766643896484375,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00607000,2025-04-03 19:58:07+00:00,607.0,68.89,100.89,103.55,0.0,0.0,1.0,4,0.5183153637695312,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00608000,2025-04-04 17:30:28+00:00,608.0,97.1,101.89,104.55,31.080002,47.07665,13.0,21,0.5219774365234374,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00609000,2025-04-04 13:30:00+00:00,609.0,84.4,102.46,105.55,13.099998,18.37307,1.0,1,0.6716341430664063,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00610000,2025-04-04 19:49:34+00:00,610.0,101.14,103.1,106.55,28.900002,40.00554,92.0,38,0.6760286303710938,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00611000,2025-03-24 15:51:16+00:00,611.0,37.56,104.1,107.55,0.0,0.0,17.0,0,0.6805451867675782,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00612000,2025-03-26 14:54:40+00:00,612.0,38.35,105.11,108.55,0.0,0.0,2.0,0,0.6849396740722657,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00613000,2025-03-24 19:18:00+00:00,613.0,39.37,106.13,109.55,0.0,0.0,1.0,0,0.6894562304687502,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00614000,2025-03-24 14:29:34+00:00,614.0,40.67,107.12,110.55,0.0,0.0,1.0,0,0.6938507177734375,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00615000,2025-04-04 20:11:20+00:00,615.0,110.54,108.12,111.55,37.379997,51.09349,12.0,25,0.6982452050781252,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00616000,2025-04-01 20:05:31+00:00,616.0,55.19,109.12,112.55,0.0,0.0,5.0,0,0.7026396923828125,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00617000,2025-04-01 20:05:31+00:00,617.0,56.12,110.13,113.55,0.0,0.0,3.0,0,0.7070341796875,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00618000,2025-03-24 18:12:56+00:00,618.0,45.64,111.12,114.55,0.0,0.0,31.0,0,0.7114286669921875,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00619000,2025-03-03 16:41:45+00:00,619.0,29.05,48.39,52.61,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00620000,2025-04-03 20:09:42+00:00,620.0,82.24,113.12,116.55,0.0,0.0,3.0,3,0.7200955725097657,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00621000,2025-03-28 19:49:47+00:00,621.0,64.93,114.12,117.55,0.0,0.0,2.0,0,0.7243679907226561,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00622000,2025-03-10 18:11:12+00:00,622.0,62.09,115.12,118.55,0.0,0.0,1.0,0,0.7287624780273438,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00623000,2025-03-11 15:09:57+00:00,623.0,65.91,116.1,119.55,0.0,0.0,1.0,0,0.7330348962402342,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00624000,2025-03-26 20:08:21+00:00,624.0,55.49,117.1,120.55,0.0,0.0,2.0,0,0.737307314453125,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00625000,2025-03-28 15:42:09+00:00,625.0,65.97,118.1,121.55,0.0,0.0,2.0,0,0.7415797326660156,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00626000,2025-03-27 19:53:25+00:00,626.0,58.58,119.1,121.68,0.0,0.0,2.0,0,0.6574741284179688,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00627000,2025-03-21 19:42:20+00:00,627.0,63.43,120.12,123.55,0.0,0.0,10.0,0,0.7501245690917968,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00628000,2025-03-21 19:42:20+00:00,628.0,64.29,121.12,124.55,0.0,0.0,10.0,0,0.7543969873046875,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00629000,2025-02-21 15:20:08+00:00,629.0,22.89,59.7,60.93,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00630000,2025-03-28 14:09:42+00:00,630.0,67.7,123.12,126.55,0.0,0.0,1.0,0,0.7628197546386719,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00631000,2025-03-27 19:53:25+00:00,631.0,63.8,124.1,127.55,0.0,0.0,1.0,0,0.7670921728515626,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00632000,2025-02-24 15:01:33+00:00,632.0,33.5,62.7,63.94,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00634000,2025-03-12 18:12:56+00:00,634.0,75.58,127.1,129.68,0.0,0.0,2.0,0,0.6884796777343751,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00635000,2025-03-21 19:42:20+00:00,635.0,72.96,128.05,131.55,0.0,0.0,10.0,0,0.7836935693359376,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00638000,2025-04-03 20:10:24+00:00,638.0,100.29,131.46,133.68,0.0,0.0,3.0,2,0.7036162451171876,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00639000,2025-04-03 20:10:24+00:00,639.0,101.31,132.46,134.68,0.0,0.0,4.0,0,0.7075224560546876,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00640000,2025-04-03 20:09:42+00:00,640.0,102.26,133.46,135.68,0.0,0.0,3.0,2,0.7111845288085938,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00641000,2025-04-03 20:09:42+00:00,641.0,103.26,134.46,136.68,0.0,0.0,6.0,0,0.7150907397460937,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00644000,2025-03-28 19:32:59+00:00,644.0,88.3,137.88,139.68,0.0,0.0,1.0,0,0.5019581054687501,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00645000,2025-03-27 19:53:25+00:00,645.0,77.45,138.3,140.68,0.0,0.0,1.0,0,0.7299831689453125,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00650000,2025-03-18 15:58:58+00:00,650.0,91.8,143.05,145.68,0.0,0.0,4.0,0,0.7485376708984376,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00655000,2025-02-25 14:30:01+00:00,655.0,56.24,99.62,100.85,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00660000,2025-04-02 15:21:09+00:00,660.0,97.5,153.9,156.55,0.0,0.0,2.0,0,0.7084990087890625,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00665000,2025-03-24 19:54:34+00:00,665.0,90.71,158.9,161.55,0.0,0.0,1.0,0,0.7251004052734374,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00670000,2025-03-21 19:42:29+00:00,670.0,106.32,163.05,165.68,0.0,0.0,10.0,0,0.8203142968749999,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00680000,2025-03-06 15:55:52+00:00,680.0,101.87,173.05,175.68,0.0,0.0,2.0,0,0.8549819189453125,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00690000,2025-02-06 21:00:22+00:00,690.0,84.0,114.02,116.46,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00700000,2025-03-26 15:24:31+00:00,700.0,127.05,193.89,196.55,0.0,0.0,2.0,0,0.8352067260742186,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00710000,2024-11-19 16:20:06+00:00,710.0,121.65,117.54,121.1,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00720000,2025-03-18 16:47:32+00:00,720.0,160.76,213.89,215.69,0.0,0.0,,0,0.7128934960937501,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
SPY250417P00750000,2024-11-11 15:53:18+00:00,750.0,150.02,142.97,146.35,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-04-17,505.2799987792969,1.28
